Location ID,Depth Name,Depth_cm bgs,Other Name,Date,Time,water table depth_cm bgs,pH,EC_uS/cm,ORP_mV,DO_uM,Fe(II)_uM,DOC_mM,DIC_mM,NH4_mM,Cl_mM,SO4_mM,NO3_mM,Li_M,sd_M,Be_M,sd_M,B_M,sd_M,Na_M,sd_M,Mg_M,sd_M,Al_M,sd_M,Si_M,sd_M,K_M,sd_M,V_M,sd_M,Cr_M,sd_M,Mn_M,sd_M,Ca_M,sd_M,Fe_M,sd_M,Se_M,sd_M,Ti_M,sd_M,Ni_M,sd_M,Co_M,sd_M,Cu_M,sd_M,Zn_M,sd_M,Ge_M,sd_M,Rb_M,sd_M,Sr_M,sd_M,Zr_M,sd_M,Mo_M,sd_M,Ag_M,sd_M,Cd_M,sd_M,Sn_M,sd_M,Sb_M,sd_M,Cs_M,sd_M,Ba_M,sd_M,Eu_M,sd_M,Pb_M,sd_M,Th_M,sd_M,U_M,sd_M,P_M,sd_M,As_M,sd_M
ER-MCB2,Deep,125,MCT2-2-D,5/27/2018,16:00,,7.38,567,-28,2.25,12.40,0.505,4.798,0.0217,0.4871,0.2081,0.0006,4.34E-07,3.02E-08,BDL,BDL,3.10E-07,2.59E-08,9.49E-04,8.59E-06,3.89E-04,3.88E-06,BDL,BDL,1.73E-04,2.01E-06,1.45E-05,2.99E-07,BDL,BDL,BDL,BDL,2.72E-05,4.21E-07,1.67E-03,6.30E-06,1.86E-04,7.86E-07,BDL,BDL,BDL,BDL,2.50E-08,1.39E-09,3.96E-09,4.61E-10,BDL,BDL,3.24E-07,1.55E-08,BDL,BDL,2.77E-09,3.30E-10,2.38E-06,2.67E-08,BDL,BDL,2.08E-08,8.90E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.02E-06,6.39E-09,1.87E-10,3.29E-11,BDL,BDL,BDL,BDL,1.92E-10,4.93E-11,8.35E-06,9.74E-07,3.46E-08,1.71E-09
ER-MCB2,Deep,125,MCT2-2-D,5/31/2018,14:25,,7.43,456,-35,,,,,0.0153,0.1929,0.0911,0.0007,4.51E-07,4.55E-08,BDL,BDL,3.09E-07,2.51E-08,8.34E-04,1.17E-05,3.81E-04,2.28E-06,4.64E-07,5.51E-07,1.80E-04,1.44E-06,1.28E-05,2.36E-07,BDL,BDL,BDL,BDL,2.80E-05,3.48E-07,1.69E-03,1.39E-05,1.58E-04,8.07E-07,BDL,BDL,BDL,BDL,2.48E-08,1.37E-09,3.15E-09,5.45E-10,BDL,BDL,3.02E-07,1.25E-08,BDL,BDL,1.70E-09,1.66E-10,2.35E-06,1.62E-08,BDL,BDL,1.87E-08,7.37E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,9.61E-07,1.24E-08,1.82E-10,5.94E-11,BDL,BDL,BDL,BDL,1.63E-10,5.83E-11,8.33E-06,9.32E-07,3.20E-08,1.36E-09
ER-MCB2,Deep,125,MCT2-2-D,6/5/2018,13:55,10,7.11,431,-36,,,,,0.0145,0.4656,0.2002,BDL,4.74E-07,3.48E-08,BDL,BDL,3.54E-07,1.95E-08,7.36E-04,3.42E-06,3.97E-04,4.31E-06,BDL,BDL,1.84E-04,8.05E-07,1.37E-05,2.10E-07,BDL,BDL,BDL,BDL,2.98E-05,3.37E-07,1.77E-03,9.22E-06,1.77E-04,1.10E-06,BDL,BDL,BDL,BDL,2.44E-08,3.05E-09,2.84E-09,3.73E-10,BDL,BDL,BDL,BDL,BDL,BDL,1.97E-09,1.90E-10,2.48E-06,1.51E-08,BDL,BDL,1.92E-08,1.28E-09,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.02E-06,1.33E-08,1.78E-10,4.08E-11,BDL,BDL,BDL,BDL,1.73E-10,9.19E-11,8.48E-06,9.18E-07,3.31E-08,1.21E-09
ER-MCB2,Deep,125,MCT2-2-D,6/7/2018,14:15,1,7.35,513,-55,,,,,0.0156,0.4586,0.1910,BDL,4.86E-07,4.12E-08,BDL,BDL,3.71E-07,2.19E-08,7.62E-04,8.22E-06,4.05E-04,4.02E-06,BDL,BDL,1.90E-04,1.72E-06,1.39E-05,2.45E-07,BDL,BDL,2.74E-09,1.44E-09,3.06E-05,4.19E-07,1.80E-03,7.65E-06,1.92E-04,1.68E-06,BDL,BDL,BDL,BDL,2.61E-08,2.80E-09,2.98E-09,3.04E-10,BDL,BDL,BDL,BDL,BDL,BDL,2.57E-09,1.40E-10,2.51E-06,1.50E-08,BDL,BDL,1.84E-08,1.22E-09,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.04E-06,7.83E-09,1.74E-10,2.81E-11,BDL,BDL,BDL,BDL,1.92E-10,4.44E-11,7.90E-06,6.59E-07,3.45E-08,1.76E-09
ER-MCB2,Deep,125,MCT2-2-D,6/9/2018,13:05,50,7.25,432,-33,,,,,0.0159,0.4494,0.1907,BDL,4.98E-07,4.15E-08,BDL,BDL,3.60E-07,2.01E-08,7.05E-04,1.43E-05,3.92E-04,2.03E-06,BDL,BDL,1.88E-04,1.58E-06,1.37E-05,2.69E-07,BDL,BDL,BDL,BDL,3.07E-05,3.05E-07,1.77E-03,9.35E-06,1.61E-04,9.16E-07,BDL,BDL,BDL,BDL,2.44E-08,1.50E-09,2.28E-09,3.88E-10,BDL,BDL,BDL,BDL,BDL,BDL,2.05E-09,2.58E-10,2.45E-06,2.11E-08,BDL,BDL,1.82E-08,5.67E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.01E-06,9.70E-09,1.60E-10,4.65E-11,BDL,BDL,BDL,BDL,1.54E-10,4.09E-11,8.14E-06,8.27E-07,3.18E-08,1.18E-09
ER-MCB2,Deep,125,MCT2-2-D,6/12/2018,12:45,25,7.05,427,-35,,,0.467,4.819,0.0191,0.4179,0.1806,BDL,BDL,BDL,BDL,BDL,5.47E-07,1.39E-08,5.29E-04,4.08E-06,3.43E-04,7.53E-06,BDL,BDL,1.60E-04,2.25E-06,1.24E-05,3.67E-07,4.43E-09,1.67E-10,BDL,BDL,2.99E-05,4.53E-07,1.55E-03,8.07E-06,1.66E-04,6.15E-07,BDL,BDL,BDL,BDL,3.25E-08,2.15E-09,3.46E-09,2.34E-10,1.13E-08,1.02E-09,BDL,BDL,BDL,BDL,4.92E-09,1.33E-10,2.48E-06,1.18E-08,BDL,BDL,1.94E-08,1.30E-09,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.09E-06,1.67E-08,2.53E-10,4.28E-11,5.26E-10,1.05E-10,BDL,BDL,3.40E-10,6.16E-11,1.46E-05,8.60E-07,5.57E-08,1.36E-09
ER-MCB2,Deep,125,MCT2-2-D,6/14/2018,10:35,28,,409,-15,,,0.435,5.223,0.0198,0.4072,0.1456,BDL,BDL,BDL,BDL,BDL,6.01E-07,6.89E-09,5.43E-04,1.39E-05,3.63E-04,8.00E-06,BDL,BDL,1.70E-04,2.16E-06,1.11E-05,3.76E-07,4.67E-09,3.14E-10,4.83E-09,5.06E-10,3.18E-05,3.54E-07,1.60E-03,1.86E-05,1.77E-04,1.31E-06,BDL,BDL,BDL,BDL,3.30E-08,2.30E-09,3.15E-09,3.99E-10,7.24E-08,1.75E-09,2.80E-07,9.64E-09,BDL,BDL,4.54E-09,1.57E-10,2.61E-06,1.32E-08,BDL,BDL,2.53E-08,9.07E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.16E-06,1.21E-08,2.43E-10,4.11E-11,8.60E-10,1.03E-10,BDL,BDL,3.62E-10,5.57E-11,1.41E-05,9.19E-07,5.55E-08,1.61E-09
ER-MCB2,Deep,125,MCT2-2-D,6/19/2018,13:45,27,,511,-100,,,0.621,5.12,0.0220,0.3922,0.1677,BDL,BDL,BDL,BDL,BDL,5.67E-07,4.85E-09,5.49E-04,9.68E-06,3.60E-04,6.30E-06,BDL,BDL,1.67E-04,1.98E-06,1.62E-05,3.81E-07,4.73E-09,2.22E-10,BDL,BDL,3.18E-05,3.02E-07,1.61E-03,1.12E-05,1.75E-04,1.07E-06,BDL,BDL,BDL,BDL,3.61E-08,2.01E-09,3.34E-09,1.58E-10,1.44E-08,7.23E-10,BDL,BDL,BDL,BDL,6.22E-09,1.92E-10,2.63E-06,1.66E-08,BDL,BDL,1.96E-08,5.85E-10,4.12E-09,9.92E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.15E-06,1.51E-08,2.81E-10,4.64E-11,6.74E-10,3.28E-11,4.92E-10,6.71E-11,3.68E-10,5.29E-11,1.35E-05,6.63E-07,5.87E-08,1.81E-09
ER-MCB2,Deep,125,MCT2-2-D,6/21/2018,11:40,,,484,-92,,,0.543,5.397,0.0220,0.3983,0.1509,BDL,5.14E-07,7.61E-08,BDL,BDL,6.29E-07,1.80E-08,5.94E-04,6.06E-06,4.09E-04,8.75E-06,BDL,BDL,1.88E-04,2.54E-06,1.36E-05,3.49E-07,4.73E-09,2.02E-10,BDL,BDL,3.67E-05,3.40E-07,1.85E-03,1.45E-05,1.99E-04,1.31E-06,BDL,BDL,BDL,BDL,3.40E-08,2.77E-09,3.43E-09,1.42E-10,6.19E-09,8.88E-10,BDL,BDL,9.18E-10,3.56E-10,4.81E-09,2.20E-10,3.00E-06,2.30E-08,BDL,BDL,2.24E-08,9.58E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.31E-06,1.02E-08,3.18E-10,5.96E-11,BDL,BDL,BDL,BDL,3.84E-10,5.96E-11,1.33E-05,6.90E-07,5.93E-08,3.15E-09
ER-MCB2,Deep,125,MCT2-2-D,6/27/2018,11:15,,7.21,509,-87,,,0.507,6.045,0.0292,0.4043,0.0854,BDL,6.28E-07,3.51E-08,BDL,BDL,4.01E-07,2.58E-08,6.42E-04,1.28E-05,4.52E-04,4.38E-06,BDL,BDL,1.84E-04,8.01E-07,2.33E-05,3.95E-07,3.28E-09,3.69E-10,BDL,BDL,3.74E-05,4.48E-07,2.20E-03,1.04E-05,1.10E-04,6.67E-07,BDL,BDL,BDL,BDL,3.43E-08,1.78E-09,3.11E-09,4.50E-10,5.13E-09,7.28E-10,BDL,BDL,BDL,BDL,6.22E-09,4.20E-10,3.40E-06,1.02E-08,BDL,BDL,1.89E-08,8.72E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.40E-06,1.93E-08,2.67E-10,4.05E-11,BDL,BDL,BDL,BDL,4.29E-10,6.57E-11,7.70E-06,3.20E-07,3.74E-08,1.57E-09
ER-MCB2,Deep,125,MCT2-2-D,6/29/2018,12:15,,7.36,470,74,,,0.65,5.872,0.0366,0.4120,0.0712,BDL,4.61E-07,3.67E-08,BDL,BDL,4.05E-07,5.38E-09,4.28E-04,9.66E-06,2.91E-04,3.16E-06,BDL,BDL,1.81E-04,2.02E-06,1.73E-05,2.97E-07,1.88E-09,3.26E-10,BDL,BDL,2.43E-05,2.97E-07,1.36E-03,5.10E-06,1.07E-04,8.05E-07,BDL,BDL,BDL,BDL,2.39E-08,2.23E-09,2.16E-09,3.35E-10,5.15E-09,7.27E-10,BDL,BDL,BDL,BDL,3.89E-09,2.32E-10,2.09E-06,1.22E-08,BDL,BDL,1.59E-08,1.13E-09,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,7.86E-07,7.53E-09,1.30E-10,4.52E-11,BDL,BDL,1.73E-10,5.90E-11,3.17E-10,6.03E-11,8.17E-06,5.40E-07,2.94E-08,2.69E-09
ER-MCB2,Deep,125,MCT2-2-D,7/2/2018,12:15,,7.1,500,-99,,,0.954,5.82,0.0272,0.4364,0.0817,BDL,6.14E-07,3.81E-08,BDL,BDL,5.65E-07,3.62E-08,6.43E-04,1.23E-05,4.64E-04,2.22E-06,BDL,BDL,1.82E-04,1.26E-06,2.75E-05,5.42E-07,2.59E-09,3.56E-10,BDL,BDL,3.99E-05,5.43E-07,2.28E-03,9.57E-06,1.41E-04,1.45E-06,BDL,BDL,BDL,BDL,4.41E-08,3.86E-09,4.68E-09,4.92E-10,1.54E-08,1.06E-09,BDL,BDL,BDL,BDL,7.90E-09,3.16E-10,3.53E-06,2.21E-08,BDL,BDL,1.74E-08,5.26E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.50E-06,6.46E-09,2.83E-10,8.17E-11,5.69E-10,6.92E-11,BDL,BDL,4.94E-10,7.27E-11,7.40E-06,3.94E-07,3.76E-08,2.13E-09
ER-MCB2,Deep,125,MCT2-2-D,7/6/2018,11:15,47,7.02,477,-107,,,0.605,6.315,0.0305,0.4251,0.0680,BDL,5.76E-07,3.31E-08,BDL,BDL,4.13E-07,2.17E-08,5.68E-04,1.18E-05,4.16E-04,2.40E-06,BDL,BDL,1.84E-04,5.98E-07,2.11E-05,3.16E-07,BDL,BDL,BDL,BDL,3.54E-05,4.66E-07,2.04E-03,1.16E-05,3.70E-05,1.61E-07,BDL,BDL,BDL,BDL,3.15E-08,1.67E-09,2.47E-09,3.72E-10,4.62E-09,8.83E-10,BDL,BDL,BDL,BDL,5.36E-09,4.24E-10,3.11E-06,2.11E-08,BDL,BDL,1.75E-08,1.04E-09,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.23E-06,9.65E-09,1.90E-10,9.15E-11,BDL,BDL,BDL,BDL,4.03E-10,5.21E-11,7.54E-06,2.90E-07,2.33E-08,1.42E-09
ER-MCB2,Deep,125,MCT2-2-D,7/10/2018,10:40,85,6.72,531,-84,,,0.533,6.466,0.0256,0.4272,0.0736,BDL,5.98E-07,5.36E-08,BDL,BDL,4.61E-07,2.60E-08,5.23E-04,1.16E-05,4.10E-04,2.93E-06,BDL,BDL,1.85E-04,8.26E-07,2.09E-05,3.19E-07,BDL,BDL,BDL,BDL,3.53E-05,3.54E-07,2.02E-03,1.06E-05,2.37E-05,1.26E-07,BDL,BDL,BDL,BDL,3.34E-08,1.67E-09,2.60E-09,2.60E-10,BDL,BDL,BDL,BDL,BDL,BDL,5.16E-09,3.29E-10,3.06E-06,1.85E-08,BDL,BDL,1.70E-08,4.09E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.17E-06,9.52E-09,2.23E-10,3.57E-11,BDL,BDL,BDL,BDL,3.74E-10,4.82E-11,7.57E-06,3.11E-07,1.65E-08,1.32E-09
ER-MCB2,Deep,125,MCT2-2-D,7/12/2018,10:50,85,6.74,527,-79,,,0.551,6.148,0.0244,0.4291,0.0721,BDL,5.03E-07,4.66E-08,BDL,BDL,2.11E-07,1.08E-07,5.06E-04,1.90E-05,3.88E-04,1.25E-05,3.21E-06,1.50E-07,1.97E-04,1.03E-05,1.69E-05,3.90E-07,4.77E-09,3.31E-10,1.14E-08,3.99E-10,3.45E-05,2.98E-07,1.82E-03,3.07E-05,2.34E-04,3.19E-06,BDL,BDL,BDL,BDL,4.42E-08,1.08E-09,3.41E-09,2.42E-10,3.14E-08,1.59E-09,5.92E-07,7.12E-09,BDL,BDL,5.94E-09,2.17E-10,3.34E-06,3.03E-08,1.91E-09,3.53E-10,2.60E-08,6.88E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.34E-06,7.75E-09,3.45E-10,4.93E-11,BDL,BDL,BDL,BDL,3.59E-10,4.20E-11,1.02E-05,3.06E-07,6.42E-08,1.91E-09
ER-MCB2,Deep,125,MCT2-2-D,7/17/2018,10:00,48,6.78,513,-104,,,0.53,6.446,0.0241,0.4317,0.0533,BDL,5.38E-07,4.61E-08,BDL,BDL,1.39E-07,8.26E-08,5.06E-04,1.65E-05,4.08E-04,9.55E-06,2.62E-06,9.28E-08,1.97E-04,5.31E-06,1.66E-05,3.20E-07,3.82E-09,2.39E-10,1.73E-09,2.62E-10,3.59E-05,1.83E-07,1.94E-03,3.10E-05,1.92E-04,2.47E-06,BDL,BDL,BDL,BDL,4.65E-08,2.17E-09,3.24E-09,3.36E-10,5.00E-09,6.50E-10,3.91E-07,5.99E-09,BDL,BDL,6.08E-09,2.20E-10,3.48E-06,3.51E-08,BDL,BDL,2.05E-08,5.68E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.38E-06,1.25E-08,3.45E-10,6.50E-11,BDL,BDL,BDL,BDL,3.70E-10,4.17E-11,9.25E-06,2.18E-07,5.52E-08,2.12E-09
ER-MCB2,Deep,125,MCT2-2-D,7/21/2018,11:00,53,6.93,508,-107,,,0.569,6.342,0.0266,0.4385,0.0583,BDL,5.23E-07,1.04E-07,BDL,BDL,BDL,BDL,4.80E-04,8.46E-06,4.05E-04,1.16E-05,2.25E-06,1.08E-07,1.99E-04,1.00E-05,1.70E-05,2.71E-07,3.60E-09,1.31E-10,8.32E-09,5.11E-10,3.62E-05,1.84E-07,1.93E-03,2.00E-05,1.87E-04,3.09E-06,BDL,BDL,BDL,BDL,4.20E-08,1.90E-09,3.28E-09,2.09E-10,6.02E-09,6.36E-10,3.31E-07,5.52E-09,BDL,BDL,6.18E-09,1.30E-10,3.45E-06,3.30E-08,BDL,BDL,2.07E-08,8.93E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.38E-06,1.75E-08,3.64E-10,5.31E-11,BDL,BDL,BDL,BDL,3.64E-10,4.11E-11,9.61E-06,3.31E-07,5.27E-08,1.88E-09
ER-MCB2,Deep,125,MCT2-2-D,7/24/2018,12:00,55,6.87,534,-106,,,0.566,6.545,0.0283,0.4554,0.0620,BDL,4.97E-07,7.22E-08,5.24E-08,5.67E-08,BDL,BDL,4.76E-04,7.47E-06,4.00E-04,5.59E-06,2.50E-06,9.05E-08,1.98E-04,5.07E-06,1.64E-05,3.11E-07,3.46E-09,1.94E-10,3.95E-09,6.25E-10,3.58E-05,2.01E-07,1.88E-03,2.21E-05,1.78E-04,1.51E-06,BDL,BDL,BDL,BDL,4.32E-08,1.79E-09,3.11E-09,3.45E-10,3.97E-09,1.01E-09,3.42E-07,5.41E-09,9.97E-10,4.53E-10,6.15E-09,2.02E-10,3.43E-06,5.60E-08,BDL,BDL,1.93E-08,8.12E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,8.99E-11,4.40E-11,1.38E-06,5.94E-09,4.09E-10,4.61E-11,BDL,BDL,BDL,BDL,3.92E-10,6.69E-11,9.73E-06,3.88E-07,5.03E-08,2.15E-09
ER-MCB2,Deep,125,MCT2-2-D,7/27/2018,11:05,56,6.9,538,-103,0.63,,0.554,6.69,0.0272,0.4817,0.0605,BDL,4.73E-07,5.47E-08,BDL,BDL,BDL,BDL,4.81E-04,1.74E-05,4.05E-04,1.59E-05,2.28E-06,1.12E-07,2.01E-04,9.17E-06,1.87E-05,3.69E-07,3.26E-09,2.34E-10,BDL,BDL,3.69E-05,1.74E-07,1.91E-03,2.93E-05,1.84E-04,1.72E-06,BDL,BDL,BDL,BDL,4.19E-08,1.40E-09,3.16E-09,1.57E-10,5.81E-09,6.45E-10,3.52E-07,6.85E-09,BDL,BDL,6.94E-09,2.14E-10,3.47E-06,3.43E-08,BDL,BDL,1.94E-08,9.09E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.40E-06,5.62E-09,3.47E-10,7.30E-11,BDL,BDL,BDL,BDL,3.60E-10,4.59E-11,1.03E-05,2.49E-07,5.09E-08,9.89E-10
ER-MCB2,Deep,125,MCT2-2-D,7/30/2018,10:50,55,6.75,534,-97,6.91,,0.52,6.711,0.0250,0.4425,0.0704,BDL,4.97E-07,5.11E-08,BDL,BDL,BDL,BDL,4.66E-04,7.04E-06,3.99E-04,8.08E-06,2.55E-06,9.55E-08,2.00E-04,5.79E-06,1.76E-05,2.51E-07,2.92E-09,2.19E-10,8.78E-09,3.61E-10,3.63E-05,3.04E-07,1.89E-03,2.93E-05,1.63E-04,1.74E-06,BDL,BDL,BDL,BDL,4.55E-08,3.83E-09,2.95E-09,2.04E-10,6.65E-09,8.67E-10,3.49E-07,5.37E-09,BDL,BDL,6.35E-09,2.07E-10,3.37E-06,5.62E-08,BDL,BDL,1.92E-08,5.15E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.36E-06,7.19E-09,3.68E-10,5.60E-11,BDL,BDL,BDL,BDL,3.30E-10,2.49E-11,1.02E-05,2.64E-07,4.52E-08,1.08E-09
ER-MCB2,Deep,125,MCT2-2-D,8/2/2018,10:50,58,6.98,552,-98,,,0.742,5.486,0.0263,0.2660,0.0965,BDL,5.61E-07,4.63E-08,BDL,BDL,BDL,BDL,4.57E-04,1.21E-05,4.43E-04,1.41E-05,2.33E-06,9.32E-08,2.01E-04,6.79E-06,2.14E-05,3.64E-07,5.12E-09,2.63E-10,7.30E-08,4.96E-09,3.94E-05,1.56E-07,2.06E-03,2.39E-05,2.32E-04,3.87E-06,BDL,BDL,BDL,BDL,5.76E-08,1.55E-09,5.75E-09,3.75E-10,1.29E-08,8.31E-10,3.72E-07,3.01E-09,BDL,BDL,6.28E-09,1.88E-10,3.49E-06,2.31E-08,BDL,BDL,1.95E-08,6.14E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.47E-06,1.27E-08,4.53E-10,5.49E-11,7.01E-10,5.60E-11,1.30E-10,1.32E-11,4.25E-10,5.39E-11,9.41E-06,2.79E-07,4.75E-08,7.64E-10
ER-MCB2,Deep,125,MCT2-2-D,8/9/2018,15:50,63,6.72,522,-87,,,0.758,5.269,0.0255,0.1078,0.1597,BDL,5.80E-07,6.32E-08,BDL,BDL,BDL,BDL,4.49E-04,1.07E-05,4.11E-04,1.17E-05,2.25E-06,9.17E-08,1.98E-04,5.68E-06,1.88E-05,8.27E-08,4.47E-09,1.58E-10,1.89E-08,5.76E-10,3.83E-05,1.67E-07,1.97E-03,1.19E-05,2.25E-04,2.19E-06,BDL,BDL,BDL,BDL,5.48E-08,1.93E-09,5.02E-09,2.68E-10,1.52E-08,9.20E-10,3.75E-07,4.48E-09,BDL,BDL,5.98E-09,1.50E-10,3.30E-06,4.59E-08,BDL,BDL,1.93E-08,5.13E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.42E-06,1.27E-08,4.06E-10,5.91E-11,BDL,BDL,BDL,BDL,3.66E-10,2.99E-11,1.23E-05,1.19E-06,4.78E-08,2.60E-09
ER-MCB2,Deep,125,MCT2-2-D,8/25/2018,,,,,,,,0.452,5.24,0.0275,0.0438,0.1834,BDL,5.25E-07,6.04E-08,BDL,BDL,BDL,BDL,4.39E-04,7.36E-06,3.81E-04,8.35E-06,2.17E-06,8.43E-08,2.01E-04,5.21E-06,1.98E-05,2.10E-07,5.20E-09,1.76E-10,1.00E-08,2.93E-10,3.56E-05,1.63E-07,1.81E-03,1.63E-05,2.10E-04,2.28E-06,BDL,BDL,BDL,BDL,4.71E-08,2.67E-09,4.65E-09,2.15E-10,1.33E-08,9.83E-10,3.43E-07,5.88E-09,BDL,BDL,5.36E-09,1.45E-10,3.08E-06,2.71E-08,BDL,BDL,1.68E-08,1.16E-09,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.30E-06,7.59E-09,3.58E-10,5.99E-11,BDL,BDL,BDL,BDL,2.40E-10,2.67E-11,1.26E-05,1.02E-06,6.85E-08,2.29E-09
ER-MCB2,Deep,125,MCT2-2-D,9/12/2018,,,,,,,,0.387,4.481,0.0200,0.0246,0.2219,BDL,3.94E-07,5.95E-08,BDL,BDL,BDL,BDL,5.07E-04,7.37E-06,3.81E-04,1.11E-05,BDL,BDL,2.14E-04,6.66E-06,1.73E-05,2.79E-07,5.96E-09,2.62E-10,BDL,BDL,3.61E-05,7.77E-07,1.80E-03,1.21E-05,2.00E-04,3.37E-06,BDL,BDL,6.88E-08,3.04E-09,3.41E-08,2.18E-09,1.96E-09,2.77E-10,8.95E-09,8.90E-10,BDL,BDL,BDL,BDL,5.48E-09,1.84E-10,2.85E-06,2.81E-08,BDL,BDL,1.57E-08,9.59E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.25E-06,1.36E-08,2.89E-10,4.63E-11,BDL,BDL,BDL,BDL,2.87E-10,3.14E-11,3.51E-05,9.39E-07,4.65E-08,2.66E-09
ER-MCB2,Deep,125,MCT2-2-D,9/23/2018,,,,,,,,0.361,4.528,0.0201,0.0349,0.1711,BDL,4.69E-07,8.14E-08,BDL,BDL,BDL,BDL,5.31E-04,1.75E-05,3.68E-04,1.27E-05,BDL,BDL,2.11E-04,7.09E-06,1.74E-05,3.26E-07,7.54E-09,3.80E-10,3.31E-09,2.00E-10,3.56E-05,1.58E-07,1.76E-03,1.88E-05,1.92E-04,1.19E-06,BDL,BDL,6.21E-08,9.96E-09,3.56E-08,2.23E-09,4.76E-09,2.50E-10,1.25E-08,9.80E-10,3.08E-07,6.57E-09,BDL,BDL,6.52E-09,2.13E-10,2.87E-06,3.24E-08,BDL,BDL,1.44E-08,1.23E-09,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,1.20E-06,1.15E-08,3.57E-10,4.68E-11,4.65E-10,1.07E-10,BDL,BDL,2.42E-10,4.96E-11,1.63E-05,1.30E-06,4.56E-08,2.74E-09
ER-MCB3,Deep,155,MCT2-3-D,5/27/2018,17:00,,7.66,426,77,1.78,77.00,0.382,5.647,0.0013,0.1477,0.0735,BDL,5.10E-07,6.60E-08,BDL,BDL,1.39E-07,1.75E-08,2.54E-04,3.92E-06,4.67E-04,5.11E-06,BDL,BDL,2.17E-04,2.61E-06,1.33E-05,2.89E-07,BDL,BDL,BDL,BDL,2.05E-05,2.89E-07,2.13E-03,1.40E-05,4.03E-05,1.02E-07,BDL,BDL,BDL,BDL,2.85E-08,1.55E-09,1.67E-09,4.01E-10,BDL,BDL,3.43E-07,1.34E-08,BDL,BDL,BDL,BDL,2.76E-06,1.34E-08,BDL,BDL,1.68E-08,1.36E-09,BDL,BDL,BDL,BDL,3.14E-08,7.82E-10,BDL,BDL,BDL,BDL,1.13E-06,6.05E-09,1.86E-10,3.45E-11,BDL,BDL,BDL,BDL,1.10E-09,1.33E-10,6.73E-06,2.87E-07,4.24E-09,9.10E-10
ER-MCB3,Deep,155,MCT2-3-D,5/31/2018,,,7.54,482,17,,,0.35,5.062,0.0012,0.4735,0.2022,BDL,4.87E-07,4.05E-08,BDL,BDL,1.45E-07,1.88E-08,2.55E-04,1.73E-06,4.59E-04,2.78E-06,4.79E-07,5.60E-07,2.08E-04,1.12E-06,1.36E-05,3.10E-07,BDL,BDL,BDL,BDL,3.21E-05,3.42E-07,2.07E-03,1.92E-05,7.90E-05,7.26E-07,BDL,BDL,BDL,BDL,2.80E-08,2.11E-09,1.50E-09,2.66E-10,BDL,BDL,BDL,BDL,BDL,BDL,BDL,BDL,2.68E-06,7.63E-08,BDL,BDL,1.60E-08,8.40E-10,BDL,BDL,BDL,BDL,1.81E-08,6.83E-10,BDL,BDL,BDL,BDL,1.30E-06,1.25E-08,2.48E-10,8.39E-11,BDL,BDL,BDL,BDL,1.09E-09,1.30E-10,6.58E-06,2.63E-07,6.96E-09,7.98E-10
