run_id,obs_point_id,obs_y,obs_z,obs_time,DIC_obs,Fe_obs,pH_obs,Ca_obs,DIC_mod,Fe_mod,pH_mod,Ca_mod
317,MCP1-5D,60.0,2.5,2019-06-07,0.00509,1.09e-05,7.44,0.00158,0.0026634658254747383,2.2111762083137675e-06,7.4257114331271366,0.0016673418829064744
317,MCP1-5D,60.0,2.5,2019-06-14,0.00518,1.76e-05,7.29,0.00169,0.002592190091075401,2.389686789537625e-06,7.4493044153625485,0.001604338315768044
317,MCP1-5D,60.0,2.5,2019-06-24,0.00517,2.2e-05,7.33,0.00161,0.002441192236069782,8.827247537190943e-07,7.503770769732062,0.001460459309351218
317,MCP1-5D,60.0,2.5,2019-07-01,0.00531,2e-05,7.51,0.0017,0.002283010752105512,6.438683118414014e-07,7.566593612457871,0.0013257180248510765
317,MCP1-5D,60.0,2.5,2019-07-11,0.00526,7.88e-06,7.33,0.00148,0.002074734195866762,5.084240818878704e-07,7.6560930147153075,0.00114109199118459
317,MCP1-5D,60.0,2.5,2019-07-17,0.0052699999999999995,2.14e-05,7.56,0.00175,0.0020410415769455074,9.452903724468216e-07,7.664291052822051,0.0011346346466278368
317,MCP1-5D,60.0,2.5,2019-07-22,0.00529,8.54e-06,7.3,0.00152,0.001990656084588149,1.053917594167747e-06,7.6784306588425535,0.0011234027426236391
317,MCP1-5D,60.0,2.5,2019-08-14,0.00467,2.55e-05,7.678,0.00178,0.0021284272773728205,2.8663436275534585e-06,7.6498327214073685,0.0011353275652597216
317,MCP1-5D,60.0,2.5,2019-08-28,0.00456,2.68e-05,7.77,0.00175,0.0020042982594119427,5.161873415876694e-06,7.676081225347236,0.0011351370807562119
317,MCP1-5D,60.0,2.5,2019-09-15,0.00428,2.82e-05,7.6,0.00177,0.0019435676597070407,6.828330066686613e-06,7.696449129311619,0.0011176172763298492
317,MCP1-5D,60.0,2.5,2019-09-24,0.00458,2.5e-05,,0.00179,0.0019544676401158337,6.289755855396088e-06,7.686424010615709,0.0011462880775794707
318,MCP1-1D,0.5,1.7,2019-06-01,0.00367,6.91e-05,7.45,0.00185,0.0021217651271122394,5.210900886823917e-05,7.554924465684297,0.0015073410674577967
318,MCP1-1D,0.5,1.7,2019-06-24,0.00336,4e-05,7.42,0.00149,0.002086898581035221,3.94316741930088e-05,7.632051605163187,0.0012298436475552653
318,MCP1-1D,0.5,1.7,2019-07-11,0.00269,3.35e-05,7.25,0.00142,0.0020035841598722024,3.258255373547584e-05,7.67840117644088,0.0011277678671923795
318,MCP1-1D,0.5,1.7,2019-07-17,0.00354,3.62e-05,7.5,0.00155,0.0020045612130054095,3.192849096594584e-05,7.684537104586735,0.0011082857032237714
318,MCP1-1D,0.5,1.7,2019-07-22,0.00376,3.08e-05,6.94,0.00148,0.0020126108436139068,3.167135273845391e-05,7.686613010779518,0.001097444659636927
318,MCP1-1D,0.5,1.7,2019-08-14,0.00332,8.16e-05,7.157,0.00167,0.0019776782562596507,2.8798460319910944e-05,7.708326049354596,0.0010591787854749663
318,MCP1-1D,0.5,1.7,2019-08-28,0.0032500000000000003,7.98e-05,7.523,0.00163,0.00195215834821508,2.7429569178276597e-05,7.717816997645994,0.0010507525134239005
318,MCP1-1D,0.5,1.7,2019-09-15,0.0034100000000000003,7.56e-05,7.39,0.00169,0.0019248471863168484,2.5968987812133783e-05,7.726481790751346,0.001050157476436629
318,MCP1-1D,0.5,1.7,2019-09-24,0.00365,8.55e-05,,0.00178,0.0019280099319468,2.5924900870898998e-05,7.724830313595588,0.0010568776445315012
318,MCP1-2D,16.0,2.0,2019-06-01,0.00229,0.000105,7.49,0.00106,0.002055290099242047,8.404236620567172e-05,7.4633630556370605,0.0019892780917853074
318,MCP1-2D,16.0,2.0,2019-06-07,0.00267,0.000111,7.48,0.00106,0.0020888523998096498,8.461761910950155e-05,7.4603979882660845,0.0019704501982883947
318,MCP1-2D,16.0,2.0,2019-06-14,0.0029500000000000004,0.00012,7.29,0.00114,0.002113691962538413,7.968244834234966e-05,7.470767510379206,0.00188758496839523
318,MCP1-2D,16.0,2.0,2019-06-24,0.0030099999999999997,0.000114,7.34,0.00116,0.0021089017832739113,6.983976101180784e-05,7.5025914595014935,0.001726730027271206
318,MCP1-2D,16.0,2.0,2019-07-01,0.0032300000000000002,0.000119,7.13,0.00125,0.00214872534367953,7.59603575208048e-05,7.489024463592884,0.0017572432590284997
318,MCP1-2D,16.0,2.0,2019-07-11,0.00348,0.000115,7.2,0.00127,0.0021739162428109754,7.67295851667197e-05,7.488108407022743,0.001738474015135731
318,MCP1-2D,16.0,2.0,2019-07-17,,0.00014,7.31,0.00146,0.0022164865833187402,8.269566308267322e-05,7.472839411708055,0.001776773697009325
318,MCP1-2D,16.0,2.0,2019-07-22,0.00417,9.35e-05,6.96,0.00138,0.0022529031402063826,8.809355373632888e-05,7.459843205605503,0.001810822281903273
318,MCP1-2D,16.0,2.0,2019-08-14,0.00367,0.000179,7.667,0.00162,0.0023928566006377505,0.0001094393907659497,7.416368716927683,0.001919810292356459
318,MCP1-2D,16.0,2.0,2019-08-28,0.00394,0.00018,,0.00173,0.0024642838680121624,0.00012148682627124322,7.397955971667257,0.001960819669663667
318,MCP1-2D,16.0,2.0,2019-09-15,0.0036200000000000004,0.000197,7.34,0.00173,0.0025276059332216866,0.0001319674679382447,7.38645917596635,0.0019728611857012532
318,MCP1-2D,16.0,2.0,2019-09-24,0.0029900000000000005,0.000169,,0.00146,0.002553010916372261,0.0001367447749573835,7.38281458856106,0.001972886714471764
318,MCP1-3D,31.0,2.1,2019-06-01,0.00333,0.000181,7.33,0.00163,0.00213259012887173,6.725450259854776e-05,7.4618590570654115,0.0019161688426326442
318,MCP1-3D,31.0,2.1,2019-06-07,0.00369,6.57e-05,7.41,0.0014,0.002145974520820959,5.566260538152444e-05,7.475391795702492,0.0018277721078488922
318,MCP1-3D,31.0,2.1,2019-06-14,0.0037400000000000003,0.000157,7.26,0.00161,0.0021636805668618707,3.554879251181382e-05,7.5174991219590845,0.001611935288046957
318,MCP1-3D,31.0,2.1,2019-06-24,0.00378,0.000141,7.25,0.00155,0.0020792362582222074,3.6702847497164625e-05,7.5627606739606215,0.0014781562574097823
318,MCP1-3D,31.0,2.1,2019-07-01,0.00385,7.71e-05,7.31,0.00146,0.0021070028674711177,5.350930851730467e-05,7.530975087780943,0.0015917582327382458
318,MCP1-3D,31.0,2.1,2019-07-22,0.00394,0.000197,7.03,0.00167,0.0021875767153866858,6.180136555467578e-05,7.507621316949807,0.0016298554474407385
318,MCP1-3D,31.0,2.1,2019-08-28,,,7.1,,0.0023436401844331538,9.714314776110805e-05,7.443596527481202,0.00181760085344676
318,MCP1-3D,31.0,2.1,2019-09-15,0.00364,0.000163,7.41,0.00162,0.002357228992320549,9.747512793037765e-05,7.44906135959067,0.0017820165235267812
318,MCP1-3D,31.0,2.1,2019-09-24,0.00384,0.00019,,0.00168,0.002368725520575165,0.00010121601623023953,7.448656846625685,0.0017764761503897561
318,MCP1-4D,46.0,2.4,2019-07-17,0.00419,0.000168,,0.00162,0.0019941493586593723,1.6132514624943473e-05,7.639574138782497,0.0012482774676012387
318,MCP1-5D,60.0,2.5,2019-06-01,0.00422,2.52e-05,7.45,0.00174,0.002589641533760432,1.1311733570300397e-06,7.450795553468045,0.0016069195875986213
318,MCP1-5D,60.0,2.5,2019-06-07,0.00509,1.09e-05,7.44,0.00158,0.002671653801363688,1.5028679150741313e-06,7.423860624213068,0.0016695931330083665
318,MCP1-5D,60.0,2.5,2019-06-14,0.00518,1.76e-05,7.29,0.00169,0.002600989726109154,1.6573228599734041e-06,7.447249561405617,0.0016067669397594562
318,MCP1-5D,60.0,2.5,2019-06-24,0.00517,2.2e-05,7.33,0.00161,0.002444380588962273,6.644603340079084e-07,7.5029762278417556,0.00146131813449904
318,MCP1-5D,60.0,2.5,2019-07-01,0.00531,2e-05,7.51,0.0017,0.002285284643593744,4.792110701209755e-07,7.565969221406072,0.0013263583135601378
318,MCP1-5D,60.0,2.5,2019-07-11,0.00526,7.88e-06,7.33,0.00148,0.0020764640287613146,3.850965136002984e-07,7.655552041843536,0.001141594651368303
318,MCP1-5D,60.0,2.5,2019-07-17,0.0052699999999999995,2.14e-05,7.56,0.00175,0.0020442470335425593,7.10845359602947e-07,7.663271800421155,0.001135575727523242
318,MCP1-5D,60.0,2.5,2019-07-22,0.00529,8.54e-06,7.3,0.00152,0.001994253245561779,7.946094335769488e-07,7.67726156469836,0.0011244628979404521
318,MCP1-5D,60.0,2.5,2019-08-14,0.00467,2.55e-05,7.678,0.00178,0.0021380098579254513,2.1500135056180134e-06,7.6468739376121455,0.0011381367938001243
318,MCP1-5D,60.0,2.5,2019-08-28,0.00456,2.68e-05,7.77,0.00175,0.0020211165034266514,3.832973417303459e-06,7.67062250638612,0.0011401978579312249
318,MCP1-5D,60.0,2.5,2019-09-15,0.00428,2.82e-05,7.6,0.00177,0.00196528510131109,5.045311227513842e-06,7.689162435777519,0.0011242756181753686
318,MCP1-5D,60.0,2.5,2019-09-24,0.00458,2.5e-05,,0.00179,0.0019742384154223963,4.663152580044879e-06,7.67987574605918,0.001152337195660325
319,MCP1-1D,0.5,1.7,2019-06-01,0.00367,6.91e-05,7.45,0.00185,0.002121964027330627,5.208001490855989e-05,7.5548809004539015,0.0015073584683757838
319,MCP1-1D,0.5,1.7,2019-06-24,0.00336,4e-05,7.42,0.00149,0.002087147636065004,3.940608543746292e-05,7.631995757203881,0.00122986346501218
319,MCP1-1D,0.5,1.7,2019-07-11,0.00269,3.35e-05,7.25,0.00142,0.0020038664925784468,3.25648861162937e-05,7.678336863692609,0.0011277856062748394
319,MCP1-1D,0.5,1.7,2019-07-17,0.00354,3.62e-05,7.5,0.00155,0.0020048558616560866,3.191099883475451e-05,7.684469466085928,0.001108305274719162
319,MCP1-1D,0.5,1.7,2019-07-22,0.00376,3.08e-05,6.94,0.00148,0.002012916850118395,3.165460323254029e-05,7.686543213837214,0.001097464443952388
319,MCP1-1D,0.5,1.7,2019-08-14,0.00332,8.16e-05,7.157,0.00167,0.0019779779850090107,2.8787694903435444e-05,7.708259077293419,0.0010591920791197889
319,MCP1-1D,0.5,1.7,2019-08-28,0.0032500000000000003,7.98e-05,7.523,0.00163,0.001952452660191399,2.7419675930686608e-05,7.717751552384894,0.0010507629512397194
319,MCP1-1D,0.5,1.7,2019-09-15,0.0034100000000000003,7.56e-05,7.39,0.00169,0.0019250858309093186,2.596401195914562e-05,7.726431553911794,0.0010501580598822515
319,MCP1-1D,0.5,1.7,2019-09-24,0.00365,8.55e-05,,0.00178,0.001928210125070031,2.5921643372648734e-05,7.724789641835673,0.0010568750330172219
319,MCP1-2D,16.0,2.0,2019-06-01,0.00229,0.000105,7.49,0.00106,0.0020554483797828277,8.40286877305723e-05,7.463327667669047,0.0019892946470447866
319,MCP1-2D,16.0,2.0,2019-06-07,0.00267,0.000111,7.48,0.00106,0.0020890493705467065,8.46011687672002e-05,7.460354742349102,0.001970470138361455
319,MCP1-2D,16.0,2.0,2019-06-14,0.0029500000000000004,0.00012,7.29,0.00114,0.0021139312139029903,7.966089661200844e-05,7.470714677801831,0.0018876116148043925
319,MCP1-2D,16.0,2.0,2019-06-24,0.0030099999999999997,0.000114,7.34,0.00116,0.0021092280239961418,6.980691284357193e-05,7.502516762065937,0.0017267727612308426
319,MCP1-2D,16.0,2.0,2019-07-01,0.0032300000000000002,0.000119,7.13,0.00125,0.0021491067169520954,7.592959176138422e-05,7.4889415008807925,0.001757283812135148
319,MCP1-2D,16.0,2.0,2019-07-11,0.00348,0.000115,7.2,0.00127,0.0021743321434374964,7.67103775207967e-05,7.48802379568013,0.0017385007944365964
319,MCP1-2D,16.0,2.0,2019-07-17,,0.00014,7.31,0.00146,0.002216912598607347,8.268257360863298e-05,7.4727567974058475,0.001776792773828089
319,MCP1-2D,16.0,2.0,2019-07-22,0.00417,9.35e-05,6.96,0.00138,0.0022533304628516884,8.808456412291024e-05,7.459763188838308,0.0018108360025596228
319,MCP1-2D,16.0,2.0,2019-08-14,0.00367,0.000179,7.667,0.00162,0.0023932416664511824,0.0001094292594974513,7.416300261927857,0.0019198250918728839
319,MCP1-2D,16.0,2.0,2019-08-28,0.00394,0.00018,,0.00173,0.0024646123456493695,0.00012147674567594948,7.397898962730582,0.001960833246107993
319,MCP1-2D,16.0,2.0,2019-09-15,0.0036200000000000004,0.000197,7.34,0.00173,0.0025278996398466146,0.00013195877497742948,7.386409704298858,0.0019728718858553745
319,MCP1-2D,16.0,2.0,2019-09-24,0.0029900000000000005,0.000169,,0.00146,0.002553288384472121,0.0001367372977158155,7.382768614848757,0.0019728953079475066
319,MCP1-3D,31.0,2.1,2019-06-01,0.00333,0.000181,7.33,0.00163,0.0021327110393820833,6.724411363936739e-05,7.461833180537606,0.0019161805543766134
319,MCP1-3D,31.0,2.1,2019-06-07,0.00369,6.57e-05,7.41,0.0014,0.0021461512548265663,5.56524914759707e-05,7.4753560928574965,0.0018277817737497911
319,MCP1-3D,31.0,2.1,2019-06-14,0.0037400000000000003,0.000157,7.26,0.00161,0.0021638248633270396,3.554142048603107e-05,7.51747021755967,0.0016119425299650325
319,MCP1-3D,31.0,2.1,2019-06-24,0.00378,0.000141,7.25,0.00155,0.002079385863697403,3.6690881079718356e-05,7.5627265623793845,0.0014781721753879364
319,MCP1-3D,31.0,2.1,2019-07-01,0.00385,7.71e-05,7.31,0.00146,0.002107219755681894,5.349174977873806e-05,7.530926359837036,0.0015917821950993294
319,MCP1-3D,31.0,2.1,2019-07-22,0.00394,0.000197,7.03,0.00167,0.0021878507373382233,6.179278984151127e-05,7.507567091605889,0.001629868628948968
319,MCP1-3D,31.0,2.1,2019-08-28,,,7.1,,0.0023439445472790512,9.713664074713841e-05,7.443542153772828,0.001817608506385652
319,MCP1-3D,31.0,2.1,2019-09-15,0.00364,0.000163,7.41,0.00162,0.0023575380345508437,9.746966642012568e-05,7.449007073169788,0.0017820216842004948
319,MCP1-3D,31.0,2.1,2019-09-24,0.00384,0.00019,,0.00168,0.002369019185315055,0.00010120979465797434,7.448605083940777,0.0017764822957045357
319,MCP1-4D,46.0,2.4,2019-07-17,0.00419,0.000168,,0.00162,0.0019942361459563776,1.6128736334745177e-05,7.639554326394824,0.0012482836152479886
319,MCP1-5D,60.0,2.5,2019-06-01,0.00422,2.52e-05,7.45,0.00174,0.0025896464288215917,1.131144855139265e-06,7.450794868712233,0.0016069193830912578
319,MCP1-5D,60.0,2.5,2019-06-07,0.00509,1.09e-05,7.44,0.00158,0.0026716594510041744,1.5027173473460343e-06,7.423859817741463,0.001669593041007507
319,MCP1-5D,60.0,2.5,2019-06-14,0.00518,1.76e-05,7.29,0.00169,0.0026009959342744946,1.6570345498057232e-06,7.447248584579667,0.001606767060733418
319,MCP1-5D,60.0,2.5,2019-06-24,0.00517,2.2e-05,7.33,0.00161,0.0024443845152112196,6.64324711969299e-07,7.502975581289984,0.0014613181706408488
319,MCP1-5D,60.0,2.5,2019-07-01,0.00531,2e-05,7.51,0.0017,0.002285287184589586,4.791064897547675e-07,7.565968747694484,0.001326358404269068
319,MCP1-5D,60.0,2.5,2019-07-11,0.00526,7.88e-06,7.33,0.00148,0.0020764659065651042,3.8498173522949166e-07,7.65555161624864,0.0011415948078357797
319,MCP1-5D,60.0,2.5,2019-07-17,0.0052699999999999995,2.14e-05,7.56,0.00175,0.0020442506218254965,7.106198929321634e-07,7.663270960828291,0.0011355760600888286
319,MCP1-5D,60.0,2.5,2019-07-22,0.00529,8.54e-06,7.3,0.00152,0.001994258096427446,7.944093017311171e-07,7.677260457915611,0.0011244632166599326
319,MCP1-5D,60.0,2.5,2019-08-14,0.00467,2.55e-05,7.678,0.00178,0.002138024831394992,2.1498791245084748e-06,7.64687101361543,0.0011381371243568354
319,MCP1-5D,60.0,2.5,2019-08-28,0.00456,2.68e-05,7.77,0.00175,0.002021141831505254,3.832852956925508e-06,7.670617257215546,0.0011401984330526875
319,MCP1-5D,60.0,2.5,2019-09-15,0.00428,2.82e-05,7.6,0.00177,0.0019653175989318697,5.045275568865535e-06,7.689155487610503,0.0011242763796241704
319,MCP1-5D,60.0,2.5,2019-09-24,0.00458,2.5e-05,,0.00179,0.00197427157441216,4.663188653319956e-06,7.67986878028536,0.0011523377652088542
320,MCP1-1D,0.5,1.7,2019-06-01,0.00367,6.91e-05,7.45,0.00185,0.002117458632051007,5.5471148659893746e-05,7.557241521498034,0.001502715397990323
320,MCP1-1D,0.5,1.7,2019-06-24,0.00336,4e-05,7.42,0.00149,0.0020767516282157645,4.731235975901421e-05,7.638248437332463,0.0012190399022798217
320,MCP1-1D,0.5,1.7,2019-07-11,0.00269,3.35e-05,7.25,0.00142,0.0019895781954848276,4.35374592936709e-05,7.687650146122505,0.0011127384940802228
320,MCP1-1D,0.5,1.7,2019-07-17,0.00354,3.62e-05,7.5,0.00155,0.0019892350915925814,4.395912017395611e-05,7.694792497961487,0.001091802928649029
320,MCP1-1D,0.5,1.7,2019-07-22,0.00376,3.08e-05,6.94,0.00148,0.0019961839301379258,4.460005235214511e-05,7.6976731011407695,0.0010797556295793348
320,MCP1-1D,0.5,1.7,2019-08-14,0.00332,8.16e-05,7.157,0.00167,0.001958389537538475,4.391025605344309e-05,7.721708786499595,0.0010384676176205504
320,MCP1-1D,0.5,1.7,2019-08-28,0.0032500000000000003,7.98e-05,7.523,0.00163,0.0019303426603447908,4.437524543411263e-05,7.733070545705076,0.0010274650360282418
320,MCP1-1D,0.5,1.7,2019-09-15,0.0034100000000000003,7.56e-05,7.39,0.00169,0.0019036795262126131,4.218327727245606e-05,7.741277095704459,0.0010277781968061725
320,MCP1-1D,0.5,1.7,2019-09-24,0.00365,8.55e-05,,0.00178,0.0019075598222068637,4.147926477514784e-05,7.738998430292336,0.0010353808470201142
320,MCP1-2D,16.0,2.0,2019-06-01,0.00229,0.000105,7.49,0.00106,0.0018204702315113104,0.0002714217363845102,7.582941498927696,0.001733515114151139
320,MCP1-2D,16.0,2.0,2019-06-07,0.00267,0.000111,7.48,0.00106,0.0018575071641092511,0.00027016750478218846,7.57778344161105,0.0017179470566370026
320,MCP1-2D,16.0,2.0,2019-06-14,0.0029500000000000004,0.00012,7.29,0.00114,0.0019036054336911913,0.00024906840439260195,7.578640867759838,0.001657767028192772
320,MCP1-2D,16.0,2.0,2019-06-24,0.0030099999999999997,0.000114,7.34,0.00116,0.0019354300199829683,0.0002102307242917366,7.595435626670031,0.0015365047322314577
320,MCP1-2D,16.0,2.0,2019-07-01,0.0032300000000000002,0.000119,7.13,0.00125,0.0019576575551612054,0.00023149381252027628,7.5901177900149905,0.001547137028269732
320,MCP1-2D,16.0,2.0,2019-07-11,0.00348,0.000115,7.2,0.00127,0.001977794936483775,0.00023720132089004653,7.592317473928013,0.0015222095423019397
320,MCP1-2D,16.0,2.0,2019-07-17,,0.00014,7.31,0.00146,0.0020013167165971748,0.00025975011712776636,7.585547287950388,0.0015389072094817466
320,MCP1-2D,16.0,2.0,2019-07-22,0.00417,9.35e-05,6.96,0.00138,0.0020207867781607412,0.0002800320979156571,7.579965162991669,0.0015536516841036679
320,MCP1-2D,16.0,2.0,2019-08-14,0.00367,0.000179,7.667,0.00162,0.002095764515401963,0.0003602624430879697,7.564625607738677,0.0015873398484387183
320,MCP1-2D,16.0,2.0,2019-08-28,0.00394,0.00018,,0.00173,0.0021318124202672323,0.0004056324793161942,7.562045525767071,0.0015863773485724128
320,MCP1-2D,16.0,2.0,2019-09-15,0.0036200000000000004,0.000197,7.34,0.00173,0.0021627779430613784,0.0004474820432529414,7.566465814552978,0.001559286865975728
320,MCP1-2D,16.0,2.0,2019-09-24,0.0029900000000000005,0.000169,,0.00146,0.0021726352611479683,0.0004674247817878118,7.571042440063283,0.0015403827521546793
320,MCP1-3D,31.0,2.1,2019-06-01,0.00333,0.000181,7.33,0.00163,0.001957627983446264,0.00020848660786674085,7.549270084362692,0.0017252423590496892
320,MCP1-3D,31.0,2.1,2019-06-07,0.00369,6.57e-05,7.41,0.0014,0.0020038781518955727,0.00017023083341640818,7.54711941402184,0.0016729911088694174
320,MCP1-3D,31.0,2.1,2019-06-14,0.0037400000000000003,0.000157,7.26,0.00161,0.002079223356669213,0.00010413740180958442,7.562377085294604,0.0015196430680637025
320,MCP1-3D,31.0,2.1,2019-06-24,0.00378,0.000141,7.25,0.00155,0.0019939116783080214,0.00010602213814956226,7.611602989641495,0.0013844884665027372
320,MCP1-3D,31.0,2.1,2019-07-01,0.00385,7.71e-05,7.31,0.00146,0.0019777953312382964,0.00015914398359203333,7.60267144386221,0.00144930957887144
320,MCP1-3D,31.0,2.1,2019-07-22,0.00394,0.000197,7.03,0.00167,0.00203477031223052,0.00018885839037352113,7.590971461764208,0.0014598862339378679
320,MCP1-3D,31.0,2.1,2019-08-28,,,7.1,,0.002079212381841065,0.0003237743591802406,7.581227228885277,0.0015183408854972614
320,MCP1-3D,31.0,2.1,2019-09-15,0.00364,0.000163,7.41,0.00162,0.002087001957339677,0.00033074571724202415,7.591967463892217,0.0014746918335996186
320,MCP1-3D,31.0,2.1,2019-09-24,0.00384,0.00019,,0.00168,0.0020842212313757066,0.0003479743130484842,7.600284075549865,0.0014518500647104251
320,MCP1-4D,46.0,2.4,2019-07-17,0.00419,0.000168,,0.00162,0.0019550526376669137,4.8086366889328366e-05,7.66453108163705,0.0012050708930307651
320,MCP1-5D,60.0,2.5,2019-06-01,0.00422,2.52e-05,7.45,0.00174,0.0025867323445958146,3.556609462926208e-06,7.452176559364218,0.0016037632790466424
320,MCP1-5D,60.0,2.5,2019-06-07,0.00509,1.09e-05,7.44,0.00158,0.002668022201994665,4.574980539393688e-06,7.425527719128669,0.0016656313714155436
320,MCP1-5D,60.0,2.5,2019-06-14,0.00518,1.76e-05,7.29,0.00169,0.0025970408160159776,4.974516821798439e-06,7.449126195167353,0.0016024607849687482
320,MCP1-5D,60.0,2.5,2019-06-24,0.00517,2.2e-05,7.33,0.00161,0.0024430420103345226,1.770820270627338e-06,7.503666979009252,0.0014598620160415534
320,MCP1-5D,60.0,2.5,2019-07-01,0.00531,2e-05,7.51,0.0017,0.0022842527466255024,1.3277719960414026e-06,7.566554219509657,0.001325229880086456
320,MCP1-5D,60.0,2.5,2019-07-11,0.00526,7.88e-06,7.33,0.00148,0.0020756287418159983,1.067336963265373e-06,7.656095563768372,0.001140676767279812
320,MCP1-5D,60.0,2.5,2019-07-17,0.0052699999999999995,2.14e-05,7.56,0.00175,0.002042639921470224,2.0242968334202436e-06,7.664329355976703,0.001133806046296108
320,MCP1-5D,60.0,2.5,2019-07-22,0.00529,8.54e-06,7.3,0.00152,0.001992458150569148,2.2537633170052005e-06,7.6784615106620056,0.0011224887899950154
320,MCP1-5D,60.0,2.5,2019-08-14,0.00467,2.55e-05,7.678,0.00178,0.0021329692571342073,6.313710638246641e-06,7.650145405031117,0.0011325638593117796
320,MCP1-5D,60.0,2.5,2019-08-28,0.00456,2.68e-05,7.77,0.00175,0.0020115832719199422,1.1693849989953774e-05,7.676981277934097,0.0011296093063682788
320,MCP1-5D,60.0,2.5,2019-09-15,0.00428,2.82e-05,7.6,0.00177,0.0019521605062703961,1.586575810639824e-05,7.698136903976929,0.0011096565903312137
320,MCP1-5D,60.0,2.5,2019-09-24,0.00458,2.5e-05,,0.00179,0.001962228012389652,1.457404931626198e-05,7.68794730201949,0.0011389500227261655
321,MCP1-1D,0.5,1.7,2019-06-01,0.00367,6.91e-05,7.45,0.00185,0.002117102486461665,5.571707928654696e-05,7.557328895192645,0.0015023068561317028
